"filename", "language", "Markdown", "Python", "pip requirements", "Properties", "Docker", "Ini", "YAML", "Shell Script", "Jupyter", "Makefile", "Batch", "comment", "blank", "total"
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\detectors\htc_r50_sac_1x_coco.py", "Python", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\detectors\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 7, 110
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\detr\README.md", "Markdown", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 28
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\detr\detr_r50_8x2_150e_coco.py", "Python", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 151
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\detr\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 2, 29
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\double_heads\README.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 23
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\double_heads\dh_faster_rcnn_r50_fpn_1x_coco.py", "Python", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\double_heads\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\dynamic_rcnn\README.md", "Markdown", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 21
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\dynamic_rcnn\dynamic_rcnn_r50_fpn_1x_coco.py", "Python", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\dynamic_rcnn\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 2, 31
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\empirical_attention\README.md", "Markdown", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 24
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\empirical_attention\faster_rcnn_r50_fpn_attention_0010_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\empirical_attention\faster_rcnn_r50_fpn_attention_0010_dcn_1x_coco.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\empirical_attention\faster_rcnn_r50_fpn_attention_1111_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\empirical_attention\faster_rcnn_r50_fpn_attention_1111_dcn_1x_coco.py", "Python", 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\empirical_attention\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 5, 75
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fast_rcnn\README.md", "Markdown", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 17
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fast_rcnn\fast_rcnn_r101_caffe_fpn_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fast_rcnn\fast_rcnn_r101_fpn_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fast_rcnn\fast_rcnn_r101_fpn_2x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fast_rcnn\fast_rcnn_r50_caffe_fpn_1x_coco.py", "Python", 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 46
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fast_rcnn\fast_rcnn_r50_fpn_1x_coco.py", "Python", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 53
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fast_rcnn\fast_rcnn_r50_fpn_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\README.md", "Markdown", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 68
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r101_caffe_fpn_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r101_caffe_fpn_mstrain_3x_coco.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 48
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r101_fpn_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r101_fpn_2x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r101_fpn_mstrain_3x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_c4_1x_coco.py", "Python", 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 40
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_dc5_1x_coco.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_dc5_mstrain_1x_coco.py", "Python", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 43
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_dc5_mstrain_3x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_fpn_1x_coco.py", "Python", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_fpn_mstrain_1x_coco-person-bicycle-car.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_fpn_mstrain_1x_coco-person.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_fpn_mstrain_1x_coco.py", "Python", 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 43
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_fpn_mstrain_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_fpn_mstrain_3x_coco.py", "Python", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 44
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_caffe_fpn_mstrain_90k_coco.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 16
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_fpn_1x_coco.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_fpn_2x_coco.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_fpn_bounded_iou_1x_coco.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_fpn_giou_1x_coco.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_fpn_iou_1x_coco.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_fpn_mstrain_3x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_fpn_ohem_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_r50_fpn_soft_nms_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_x101_32x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_x101_32x4d_fpn_2x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_x101_32x4d_fpn_mstrain_3x_coco.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_x101_32x8d_fpn_mstrain_3x_coco.py", "Python", 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 61
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_x101_64x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_x101_64x4d_fpn_2x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\faster_rcnn_x101_64x4d_fpn_mstrain_3x_coco.py", "Python", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\faster_rcnn\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 298, 0, 0, 0, 0, 0, 25, 323
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\README.md", "Markdown", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 36
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_center-normbbox-centeronreg-giou_r50_caffe_fpn_gn-head_1x_coco.py", "Python", 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 52
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_center-normbbox-centeronreg-giou_r50_caffe_fpn_gn-head_dcn_1x_coco.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 55
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_center_r50_caffe_fpn_gn-head_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_r101_caffe_fpn_gn-head_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_r101_caffe_fpn_gn-head_mstrain_640-800_2x_coco.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 45
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_r50_caffe_fpn_gn-head_1x_coco.py", "Python", 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 106
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_r50_caffe_fpn_gn-head_4x4_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_r50_caffe_fpn_gn-head_mstrain_640-800_2x_coco.py", "Python", 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 40
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\fcos_x101_64x4d_fpn_gn-head_mstrain_640-800_2x_coco.py", "Python", 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 60
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fcos\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 8, 112
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\README.md", "Markdown", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 42
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\fovea_align_r101_fpn_gn-head_4x4_2x_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\fovea_align_r101_fpn_gn-head_mstrain_640-800_4x4_2x_coco.py", "Python", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 28
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\fovea_align_r50_fpn_gn-head_4x4_2x_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\fovea_align_r50_fpn_gn-head_mstrain_640-800_4x4_2x_coco.py", "Python", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 26
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\fovea_r101_fpn_4x4_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\fovea_r101_fpn_4x4_2x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\fovea_r50_fpn_4x4_1x_coco.py", "Python", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 53
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\fovea_r50_fpn_4x4_2x_coco.py", "Python", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\foveabox\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 9, 125
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fp16\README.md", "Markdown", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 25
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fp16\faster_rcnn_r50_fpn_fp16_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fp16\mask_rcnn_r50_fpn_fp16_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fp16\mask_rcnn_r50_fpn_fp16_dconv_c3-c5_1x_coco.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fp16\mask_rcnn_r50_fpn_fp16_mdconv_c3-c5_1x_coco.py", "Python", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fp16\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 4, 57
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fp16\retinanet_r50_fpn_fp16_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\README.md", "Markdown", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 30
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\faster_rcnn_r50_fpg-chn128_crop640_50e_coco.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\faster_rcnn_r50_fpg_crop640_50e_coco.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\faster_rcnn_r50_fpn_crop640_50e_coco.py", "Python", 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 69
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\mask_rcnn_r50_fpg-chn128_crop640_50e_coco.py", "Python", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\mask_rcnn_r50_fpg_crop640_50e_coco.py", "Python", 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 49
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\mask_rcnn_r50_fpn_crop640_50e_coco.py", "Python", 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 75
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 7, 100
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\retinanet_r50_fpg-chn128_crop640_50e_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fpg\retinanet_r50_fpg_crop640_50e_coco.py", "Python", 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 54
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\free_anchor\README.md", "Markdown", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 28
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\free_anchor\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 4, 57
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\free_anchor\retinanet_free_anchor_r101_fpn_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\free_anchor\retinanet_free_anchor_r50_fpn_1x_coco.py", "Python", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 23
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\free_anchor\retinanet_free_anchor_x101_32x4d_fpn_1x_coco.py", "Python", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fsaf\README.md", "Markdown", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 46
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fsaf\fsaf_r101_fpn_1x_coco.py", "Python", 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fsaf\fsaf_r50_fpn_1x_coco.py", "Python", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 49
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fsaf\fsaf_x101_64x4d_fpn_1x_coco.py", "Python", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\fsaf\metafile.yml", "YAML", 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 4, 58
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\README.md", "Markdown", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 60
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\cascade_mask_rcnn_x101_32x4d_fpn_syncbn-backbone_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\cascade_mask_rcnn_x101_32x4d_fpn_syncbn-backbone_dconv_c3-c5_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\cascade_mask_rcnn_x101_32x4d_fpn_syncbn-backbone_dconv_c3-c5_r16_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\cascade_mask_rcnn_x101_32x4d_fpn_syncbn-backbone_dconv_c3-c5_r4_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\cascade_mask_rcnn_x101_32x4d_fpn_syncbn-backbone_r16_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\cascade_mask_rcnn_x101_32x4d_fpn_syncbn-backbone_r4_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r101_fpn_r16_gcb_c3-c5_1x_coco.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r101_fpn_r4_gcb_c3-c5_1x_coco.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r101_fpn_syncbn-backbone_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r101_fpn_syncbn-backbone_r16_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r101_fpn_syncbn-backbone_r4_gcb_c3-c5_1x_coco.py", "Python", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r50_fpn_r16_gcb_c3-c5_1x_coco.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r50_fpn_r4_gcb_c3-c5_1x_coco.py", "Python", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\wangy\Desktop\my-git\Study.mmdetection2.13.0\configs\gcnet\mask_rcnn_r50_fpn_syncbn-backbone_1x_coco.py", "Python", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
